Year-Month,start_price,end_price,total_dividends,return
2004-07,0.5732139945030212,0.4871484041213989,0.0,-15.014565451466606
2004-08,0.5567860007286072,0.5195348262786865,0.0,-6.690393508668316
2004-09,0.612500011920929,0.58370441198349,0.0,-4.7013223472649255
2004-10,0.6985710263252258,0.7893190383911133,0.0,12.990520454771756
2004-11,0.9375,1.009996771812439,0.0,7.732988993326822
2004-12,1.210536003112793,0.970079243183136,0.0,-19.86366033817601
2005-01,1.1567859649658203,1.1583712100982666,0.0,0.13703875915309263
2005-02,1.375892996788025,1.3514833450317383,0.0,-1.7740952104029977
2005-03,1.6067860126495361,1.2553788423538208,0.0,-21.87019102290147
2005-04,1.5032140016555786,1.0863678455352783,0.0,-27.730326863720194
2005-05,1.293213963508606,1.197836995124817,0.0,-7.375188567019703
2005-06,1.4246430397033691,1.1089638471603394,0.0,-22.158476456583724
2005-07,1.315356969833374,1.2849026918411255,0.0,-2.315286168750556
2005-08,1.5203570127487183,1.4126405715942383,0.0,-7.084943881683081
2005-09,1.6785709857940674,1.6150920391082764,0.0,-3.7817254809609118
2005-10,1.9342859983444214,1.7349960803985596,0.0,-10.303022309856786
2005-11,2.044286012649536,2.043192148208618,0.0,-0.05350838552675145
2005-12,2.4625000953674316,2.1658079624176025,0.0,-12.04841102373884
2006-01,2.5850000381469727,2.2748663425445557,0.0,-11.997434855928773
2006-02,2.676785945892334,2.06337571144104,0.0,-22.915924054091942
2006-03,2.458570957183838,1.8895461559295654,0.0,-23.144534413033988
2006-04,2.2739291191101074,2.1206181049346924,0.0,-6.742119307369293
2006-05,2.5274999141693115,1.8006727695465088,0.0,-28.756762385951728
2006-06,2.137500047683716,1.725354790687561,0.0,-19.28164901997418
2006-07,2.054286003112793,2.047410488128662,0.0,-0.33469122477165375
2006-08,2.4007139205932617,2.0440945625305176,0.0,-14.854721131229862
2006-09,2.445713996887207,2.319152355194092,0.0,-5.1748340915657804
2006-10,2.682142972946167,2.4426705837249756,0.0,-8.928397614767936
2006-11,2.8964290618896484,2.7614104747772217,0.0,-4.661553389619002
2006-12,3.2785708904266357,2.55594801902771,0.0,-22.040788366326645
2007-01,3.0817859172821045,2.58276104927063,0.0,-16.192716866315482
2007-02,3.0796430110931396,2.549018621444702,0.0,-17.23006165770132
2007-03,3.001070976257324,2.799069881439209,0.0,-6.730966925348547
2007-04,3.362143039703369,3.006643056869507,0.0,-10.57361268202399
2007-05,3.556786060333252,3.6510517597198486,0.0,2.650305578901321
2007-06,4.324999809265137,3.6766610145568848,0.0,-14.990493024285511
2007-07,4.323214054107666,3.969491958618164,0.0,-8.181924167123205
2007-08,4.772857189178467,4.171943187713623,0.0,-12.590236364651771
2007-09,4.997857093811035,4.623541831970215,0.0,-7.489515102469492
2007-10,5.522500038146973,5.722564697265625,0.0,3.6227190174141186
2007-11,6.735713958740234,5.489684581756592,0.0,-18.4988463675302
2007-12,6.494999885559082,5.967495918273926,0.0,-8.121693249879854
2008-01,7.116786003112793,4.07794713973999,0.0,-42.699595885609774
2008-02,4.865714073181152,3.7664389610290527,0.0,-22.592266944148758
2008-03,4.444285869598389,4.323177814483643,0.0,-2.7250284672999694
2008-04,5.224999904632568,5.240538120269775,0.0,0.2973821228863679
2008-05,6.248570919036865,5.686411380767822,0.0,-8.99660971369262
2008-06,6.735713958740234,5.0444111824035645,0.0,-25.10948040099064
2008-07,5.865356922149658,4.788636684417725,0.0,-18.357284169116085
2008-08,5.710713863372803,5.107376575469971,0.0,-10.565006448186763
2008-09,6.1571431159973145,3.424199104309082,0.0,-44.38655980868099
2008-10,3.997143030166626,3.24133038520813,0.0,-18.908821607191502
2008-11,3.7832140922546387,2.7918405532836914,0.0,-26.204531776316408
2008-12,3.260714054107666,2.5713114738464355,0.0,-21.142687424331474
2009-01,3.067142963409424,2.7153186798095703,0.0,-11.470749417195965
2009-02,3.182142972946167,2.690614700317383,0.0,-15.446454694450948
2009-03,3.1471428871154785,3.166917562484741,0.0,0.6283373865934387
2009-04,3.7174999713897705,3.790839910507202,0.0,1.9728295812202479
2009-05,4.492856979370117,4.091503620147705,0.0,-8.933143455607627
2009-06,4.873929023742676,4.2909440994262695,0.0,-11.961292859959086
2009-07,5.125,4.922398090362549,0.0,-3.9532079929258765
2009-08,5.900356769561768,5.067611217498779,0.0,-14.113477957110687
2009-09,5.999642848968506,5.583980560302734,0.0,-6.9281172084640765
2009-10,6.619643211364746,5.678882122039795,0.0,-14.21165853334561
2009-11,6.778571128845215,6.0226263999938965,0.0,-11.151977525683938
2009-12,7.2228569984436035,6.348596572875977,0.0,-12.104080501054007
2010-01,7.622499942779541,5.786130428314209,0.0,-24.091433627426184
2010-02,6.870357036590576,6.16452169418335,0.0,-10.273634086962943
2010-03,7.348214149475098,7.079771518707275,0.0,-3.6531683114733102
2010-04,8.478928565979004,7.865774154663086,0.0,-7.231508162200459
2010-05,9.422857284545898,7.738940238952637,0.0,-17.87055661296065
2010-06,9.274642944335938,7.577764987945557,0.0,-18.29588445155909
2010-07,9.08214282989502,7.7500901222229,0.0,-14.666722739566476
2010-08,9.30142879486084,7.323797702789307,0.0,-21.261583953254583
2010-09,8.838213920593262,8.54844856262207,0.0,-3.278551080281399
2010-10,10.219642639160156,9.067530632019043,0.0,-11.273505814443949
2010-11,10.793571472167969,9.373915672302246,0.0,-13.152790098499011
2010-12,11.259642601013184,9.71766185760498,0.0,-13.694757445226994
2011-01,11.630000114440918,10.222588539123535,0.0,-12.101561147620336
2011-02,12.189286231994629,10.641046524047852,0.0,-12.7016437097271
2011-03,12.695357322692871,10.499452590942383,0.0,-17.296911586925738
2011-04,12.539643287658691,10.548257827758789,0.0,-15.880718567646904
2011-05,12.490714073181152,10.47896671295166,0.0,-16.10594357090377
2011-06,12.459643363952637,10.112624168395996,0.0,-18.83696930160033
2011-07,11.998213768005371,11.763870239257812,0.0,-1.9531534716647807
2011-08,14.206428527832031,11.593650817871094,0.0,-18.391516944897198
2011-09,13.77928638458252,11.487903594970703,0.0,-16.62918329483026
2011-10,13.584643363952637,12.194681167602539,0.0,-10.23186372369859
2011-11,14.193214416503906,11.51441478729248,0.0,-18.873805119836074
2011-12,13.662142753601074,12.201309204101562,0.0,-10.69256540387462
2012-01,14.621429443359375,13.752227783203125,0.0,-5.944710560095175
2012-02,16.37178611755371,16.341917037963867,0.0,-0.18244240045268084
2012-03,19.577499389648438,18.062456130981445,0.0,-7.738696492914045
2012-04,21.493928909301758,17.593379974365234,0.0,-18.147212412378053
2012-05,20.889286041259766,17.40508460998535,0.0,-16.67937058448309
2012-06,20.3271427154541,17.593982696533203,0.0,-13.445864267204467
2012-07,20.883214950561523,18.400178909301758,0.0,-11.890104311707043
2012-08,21.99678611755371,20.127527236938477,0.094643,-8.067614382989651
2012-09,23.777143478393555,20.183805465698242,0.0,-15.112572357401142
2012-10,23.969999313354492,18.01201629638672,0.0,-24.855999948437134
2012-11,21.364999771118164,17.789134979248047,0.094643,-16.2940408573097
2012-12,21.201786041259766,16.174901962280273,0.0,-23.70971987547142
2013-01,19.779285430908203,13.84426498413086,0.0,-30.006242983393893
2013-02,16.396785736083984,13.4941987991333,0.094643,-17.124965722832577
2013-03,15.64285659790039,13.532722473144531,0.0,-13.489442363353794
2013-04,15.782142639160156,13.536389350891113,0.0,-14.229711007025534
2013-05,15.873571395874023,13.839868545532227,0.108929,-12.125650884350438
